month,merchant_key,merchant_name,owner,merchant_scale,priority_level,current_gmv,previous_gmv,gmv_change_abs,gmv_loss,gmv_mom,gmv_rank_current,gmv_rank_change,previous_gmv_share,diagnostic_dimensions,data_quality_status,metric_quality_status,merchant_mapping_status,aftersales_rate,attention_reasons
2026-05,ID:12382,四川奥慈,负责人 C,MID,NO_PRIORITY,50076.92,68041.08,-17964.160000000003,17964.160000000003,-0.2640193247961379,38.0,3.0,0.0071669842903114,,NO_ALERT,VALID,NAME_MATCHED,0.00836820083682,
2026-05,ID:1257,辉莹医疗,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:12642,九之堂旗舰店,负责人 C,MID,NO_PRIORITY,49653.71,62077.72,-12424.010000000002,12424.010000000002,-0.2001363774313876,39.0,-3.0,0.0065388445336016,,NO_ALERT,VALID,NAME_MATCHED,0.018041237113402,
2026-05,ID:12823,众维器械,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:12947,江西省战狼商贸,负责人 B,MID,PRIORITY,32833.46,92166.39,-59332.93,59332.93,-0.643758858299647,50.0,19.0,0.0097081802526461,Trend|Scale / Impact|Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0058823529411764,Trend: GMV环比-64.4%；Scale / Impact: GMV损失59332.93，上月区域占比1.0%；Relative Position: 排名变化19，同月分位43.0%
2026-05,ID:12980,有之源旗舰店,负责人 C,LONG_TAIL,NO_PRIORITY,12839.55,19583.63,-6744.080000000002,6744.080000000002,-0.3443733363017991,65.0,2.0,0.0020628063010944,,NO_ALERT,VALID,NAME_MATCHED,0.0287769784172661,
2026-05,ID:13094,四川唤初新材料,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:13249,成都锦莱源商贸,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:1350,希尔康,负责人 C,KEY,PRIORITY,214109.73,531311.37,-317201.64,317201.64,-0.5970164726570786,9.0,7.0,0.0559647236941836,Trend|Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0151699029126213,Trend: GMV环比-59.7%；Scale / Impact: GMV损失317201.64，上月区域占比5.6%
2026-05,ID:13778,众维堂器械,负责人 C,MID,NO_PRIORITY,54453.63,73425.27,-18971.640000000007,18971.640000000007,-0.2583802551900729,35.0,1.0,0.0077341182209611,,NO_ALERT,VALID,NAME_MATCHED,0.008,
2026-05,ID:14256,四川瑞锦医药科技,负责人 C,LONG_TAIL,ATTENTION,921.0,1948.8,-1027.8,1027.8,-0.5274014778325122,81.0,5.0,0.0002052733287737,Relative Position|Service,NO_ALERT,VALID,NAME_MATCHED,0.1818181818181818,Relative Position: 排名变化5，同月分位7.0%；Service: 售后率18.2%，环比变化281.8%
2026-05,ID:14726,四川然柠安,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:14782,四川弗佑斯贸易,负责人 C,KEY,WATCHLIST,177421.79,278886.68,-101464.88999999998,101464.88999999998,-0.3638212122572508,11.0,4.0,0.0293760248123209,Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0100882723833543,Scale / Impact: GMV损失101464.89，上月区域占比2.9%
2026-05,ID:1513,长盛医药科技,负责人 C,LONG_TAIL,PRIORITY,4671.99,4855.59,-183.6000000000004,183.6000000000004,-0.0378120887471966,73.0,2.0,0.0005114548042181,Trend|Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0,Trend: GMV环比-3.8%，连续下降3个月；Relative Position: 排名变化2，同月分位16.3%
2026-05,ID:15134,【退店公示中】成都宝和堂科技,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:15251,四川宜初霁,负责人 C,MID,NO_PRIORITY,91181.86,30509.78,60672.08,0.0,1.988610865106205,25.0,-34.0,0.003213692580436,,NO_ALERT,VALID,NAME_MATCHED,0.0304878048780487,
2026-05,ID:15504,多多医生,负责人 C,KEY,NO_PRIORITY,135565.51,160210.1,-24644.59,24644.59,-0.1538266938226741,13.0,-7.0,0.0168754415692582,,NO_ALERT,VALID,NAME_MATCHED,0.0202702702702702,
2026-05,ID:15756,四川瑾辉医疗器械,负责人 C,MID,NO_PRIORITY,16415.7,23347.84,-6932.139999999999,6932.139999999999,-0.2969071228858857,63.0,3.0,0.0024593025638732,,NO_ALERT,VALID,NAME_MATCHED,0.0,
2026-05,ID:15847,成都市嘉乐康健医疗器械,负责人 C,LONG_TAIL,WATCHLIST,5767.01,7420.7,-1653.6899999999996,1653.6899999999996,-0.2228482488174969,70.0,1.0,0.0007816460338829,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0259740259740259,Relative Position: 排名变化1，同月分位19.8%
2026-05,ID:16025,四川微至,负责人 C,KEY,PRIORITY,58804.78,229498.96,-170694.18,170694.18,-0.7437688606519175,33.0,20.0,0.0241738585125752,Trend|Scale / Impact|Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0032051282051282,Trend: GMV环比-74.4%；Scale / Impact: GMV损失170694.18，上月区域占比2.4%；Relative Position: 排名变化20，同月分位62.8%
2026-05,ID:16163,济郎中医药科技,负责人 C,KEY,WATCHLIST,344720.02,418735.61,-74015.58999999997,74015.58999999997,-0.1767597219639379,3.0,-1.0,0.0441067593086996,Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0079328044797013,Scale / Impact: GMV损失74015.59，上月区域占比4.4%
2026-05,ID:16231,非药易,,LONG_TAIL,DATA_QUALITY_ALERT,,6478.81,,,,,,0.0006824337516381,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:16711,鑫宇豪旗舰店,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:16854,成都原数生物,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:17301,四川牙易,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:17386,保和堂,负责人 B,KEY,WATCHLIST,108793.71,173325.11,-64531.39999999998,64531.39999999998,-0.3723142019064634,18.0,0.0,0.0182568874639629,Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0066326530612244,Scale / Impact: GMV损失64531.40，上月区域占比1.8%
2026-05,ID:17613,远聚隆创旗舰店,负责人 C,MID,PRIORITY,52584.4,76594.12,-24009.719999999998,24009.719999999998,-0.3134668823142037,36.0,4.0,0.0080679033132664,Trend,NO_ALERT,VALID,NAME_MATCHED,0.0073260073260073,Trend: GMV环比-31.3%，连续下降4个月
2026-05,ID:17614,成都铸盛医疗器械,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:17716,致呈优选,负责人 C,MID,NO_PRIORITY,31288.8,45277.3,-13988.500000000004,13988.500000000004,-0.3089517263617751,54.0,3.0,0.0047692026318176,,NO_ALERT,VALID,NAME_MATCHED,0.0019455252918287,
2026-05,ID:17859,四川亦辰美唯网络科技,负责人 C,MID,NO_PRIORITY,22414.86,36049.72,-13634.86,13634.86,-0.3782237420984129,58.0,2.0,0.0037972321560758,,NO_ALERT,VALID,NAME_MATCHED,0.0244399185336048,
2026-05,ID:17862,【已退店】医道彤行,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:18090,天启明,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:18134,四川奇力康健康科技,负责人 C,MID,ATTENTION,10602.14,32296.68,-21694.54,21694.54,-0.6717266294863744,67.0,9.0,0.0034019124650757,Trend|Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0045045045045045,Trend: GMV环比-67.2%；Relative Position: 排名变化9，同月分位23.3%
2026-05,ID:18152,亦蓝辰美,负责人 C,MID,NO_PRIORITY,37608.77,60170.05,-22561.28000000001,22561.28000000001,-0.3749586380599651,44.0,1.0,0.0063379035591036,,NO_ALERT,VALID,NAME_MATCHED,0.034416826003824,
2026-05,ID:18517,聚药汇,负责人 C,KEY,PRIORITY,104870.63,246505.76,-141635.13,141635.13,-0.5745712797948412,20.0,10.0,0.0259652390789693,Trend|Scale / Impact|Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0277227722772277,Trend: GMV环比-57.5%；Scale / Impact: GMV损失141635.13，上月区域占比2.6%；Relative Position: 排名变化10，同月分位77.9%
2026-05,ID:18716,【已退店】悦美康宸,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:19233,成都至本生物科技,负责人 C,LONG_TAIL,ATTENTION,5619.8,4567.26,1052.54,0.0,0.2304532695751939,71.0,-1.0,0.0004810840843468,Relative Position|Service,NO_ALERT,VALID,NAME_MATCHED,0.081081081081081,Relative Position: 排名变化-1，同月分位18.6%；Service: 售后率8.1%，环比变化5.4%
2026-05,ID:19239,有识医药,负责人 B,MID,NO_PRIORITY,25079.28,21958.66,3120.619999999999,0.0,0.1421134076487362,56.0,-6.0,0.0023129757972138,,NO_ALERT,VALID,NAME_MATCHED,0.0294117647058823,
2026-05,ID:19273,鑫众维医药,负责人 B,MID,PRIORITY,41437.34,62867.3,-21429.960000000006,21429.960000000006,-0.3408760993394023,41.0,0.0,0.0066220135170443,Trend,NO_ALERT,VALID,NAME_MATCHED,0.0114068441064638,Trend: GMV环比-34.1%，连续下降4个月
2026-05,ID:1957,臻品堂医药,负责人 C,MID,NO_PRIORITY,59194.68,103691.53,-44496.85,44496.85,-0.4291271427859151,32.0,4.0,0.010922160061956,,NO_ALERT,VALID,NAME_MATCHED,0.0053191489361702,
2026-05,ID:1970,成都诚美,负责人 C,KEY,WATCHLIST,228941.02,263543.12,-34602.100000000006,34602.100000000006,-0.1312957818819174,7.0,-1.0,0.0277598386277769,Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0092105263157894,Scale / Impact: GMV损失34602.10，上月区域占比2.8%
2026-05,ID:19743,梦方迪,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:20204,四川永瑞康健医药科技,负责人 B,KEY,PRIORITY,104152.33,154323.77,-50171.43999999999,50171.43999999999,-0.3251050696856356,21.0,0.0,0.0162554156284943,Trend,NO_ALERT,VALID,NAME_MATCHED,0.0176056338028169,Trend: GMV环比-32.5%，连续下降4个月
2026-05,ID:2021,榕庆商贸,负责人 C,MID,WATCHLIST,33772.75,66891.27,-33118.520000000004,33118.520000000004,-0.4951097504950945,49.0,13.0,0.0070458711303374,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.00836820083682,Relative Position: 排名变化13，同月分位44.2%
2026-05,ID:20230,四川多多邦健康管理,负责人 B,KEY,PRIORITY,117565.96,230184.5,-112618.54,112618.54,-0.4892533598048522,15.0,3.0,0.0242460686304978,Trend|Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,,Trend: GMV环比-48.9%，连续下降3个月；Scale / Impact: GMV损失112618.54，上月区域占比2.4%
2026-05,ID:2080,深圳亿乐康,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:2084,鲁鸿医疗,负责人 C,KEY,PRIORITY,1098122.69,1378516.7,-280394.01,280394.01,-0.203402693634397,1.0,0.0,0.1452035672101613,Trend|Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0077648363838047,Trend: GMV环比-20.3%，连续下降4个月；Scale / Impact: GMV损失280394.01，上月区域占比14.5%
2026-05,ID:21117,四川赤泉甘木生物科技,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:2116,锦仁堂,负责人 C,MID,NO_PRIORITY,64453.75,51453.83,12999.919999999998,0.0,0.2526521349333956,31.0,-15.0,0.0054197962655259,,NO_ALERT,VALID,NAME_MATCHED,0.03954802259887,
2026-05,ID:21206,四川共创盛世商贸,,KEY,WATCHLIST,224674.27,208811.94,15862.329999999987,0.0,0.0759646694532889,8.0,-6.0,0.0219948286183795,Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0132340777502067,Scale / Impact: GMV损失0.00，上月区域占比2.2%
2026-05,ID:2170,康爱多医药,负责人 C,MID,PRIORITY,110951.07,128251.68,-17300.609999999986,17300.609999999986,-0.1348957768038593,17.0,-5.0,0.0135091591104381,Trend,NO_ALERT,VALID,NAME_MATCHED,0.0082576383154417,Trend: GMV环比-13.5%，连续下降3个月
2026-05,ID:2182,舒力特,负责人 C,MID,NO_PRIORITY,32445.52,49133.94,-16688.420000000002,16688.420000000002,-0.3396515728231849,52.0,2.0,0.0051754348417324,,NO_ALERT,VALID,NAME_MATCHED,0.0185185185185185,
2026-05,ID:21964,四川承泰仁商贸,,MID,NO_PRIORITY,36291.76,43022.57,-6730.809999999998,6730.809999999998,-0.1564483479252866,48.0,-5.0,0.0045317047189554,,NO_ALERT,VALID,NAME_MATCHED,0.0084033613445378,
2026-05,ID:22033,重庆铃宇消费品供应链,,LONG_TAIL,WATCHLIST,4090.48,1945.68,2144.8,0.0,1.1023395419596231,75.0,-2.0,0.0002049446892079,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0153846153846153,Relative Position: 排名变化-2，同月分位14.0%
2026-05,ID:2205,成都墨芑,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:2245,蒙特生物,负责人 C,MID,PRIORITY,51782.32,74762.31,-22979.99,22979.99,-0.3073739963358542,37.0,4.0,0.0078749529148772,Trend,NO_ALERT,VALID,NAME_MATCHED,0.0155440414507772,Trend: GMV环比-30.7%，连续下降4个月
2026-05,ID:22679,江西古戈尔商贸,,MID,NO_PRIORITY,22401.9,32522.56,-10120.66,10120.66,-0.311188910098098,59.0,2.0,0.0034257051269719,,NO_ALERT,VALID,NAME_MATCHED,0.0,
2026-05,ID:22862,四川众恩德科技,,KEY,PRIORITY,90271.63,476978.23,-386706.6,386706.6,-0.8107426621965534,26.0,23.0,0.0502416405093886,Trend|Scale / Impact|Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0061804697156983,Trend: GMV环比-81.1%；Scale / Impact: GMV损失386706.60，上月区域占比5.0%；Relative Position: 排名变化23，同月分位70.9%
2026-05,ID:22917,成都天蕊贸易,,KEY,PRIORITY,209057.18,236104.86,-27047.679999999997,27047.679999999997,-0.1145579129544389,10.0,-1.0,0.0248696790598588,Trend|Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0167182662538699,Trend: GMV环比-11.5%，连续下降4个月；Scale / Impact: GMV损失27047.68，上月区域占比2.5%
2026-05,ID:22940,四川壹贝佳健康咨询,,KEY,WATCHLIST,171515.76,183676.37,-12160.609999999986,12160.609999999986,-0.0662067200043206,12.0,-4.0,0.0193472187433155,Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0018399264029438,Scale / Impact: GMV损失12160.61，上月区域占比1.9%
2026-05,ID:23028,重庆小橘灯商贸,,LONG_TAIL,PRIORITY,3087.39,10895.77,-7808.380000000001,7808.380000000001,-0.716643247792492,77.0,11.0,0.0011476862569031,Trend|Relative Position|Order,NO_ALERT,VALID,NAME_MATCHED,0.0232558139534883,Trend: GMV环比-71.7%，连续下降4个月；Relative Position: 排名变化11，同月分位11.6%；Order: 订单环比-64.4%
2026-05,ID:23497,重庆赛迪亨商贸,,MID,NO_PRIORITY,39257.01,50308.77,-11051.759999999997,11051.759999999997,-0.2196785967933622,42.0,-6.0,0.0052991834382242,,NO_ALERT,VALID,NAME_MATCHED,0.0075585789871504,
2026-05,ID:23871,好品惠,,LONG_TAIL,WATCHLIST,2192.92,4352.79,-2159.87,2159.87,-0.4962035843677274,79.0,6.0,0.0004584932741958,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0,Relative Position: 排名变化6，同月分位9.3%
2026-05,ID:24075,好尔思健康,,MID,NO_PRIORITY,83959.94,101738.01,-17778.069999999992,17778.069999999992,-0.1747436380955357,29.0,0.0,0.0107163895605059,,NO_ALERT,VALID,NAME_MATCHED,0.0152439024390243,
2026-05,ID:24236,重庆即美购供应链管理,,LONG_TAIL,WATCHLIST,1241.02,1434.18,-193.16000000000008,193.16000000000008,-0.1346832336247891,80.0,2.0,0.0001510667603964,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0,Relative Position: 排名变化2，同月分位8.1%
2026-05,ID:24287,四川美恩堂医药,,MID,NO_PRIORITY,87607.11,105977.52,-18370.410000000003,18370.410000000003,-0.1733425164129147,27.0,2.0,0.0111629506904676,,NO_ALERT,VALID,NAME_MATCHED,0.0050377833753148,
2026-05,ID:24447,成都德善堂生物科技,,LONG_TAIL,ATTENTION,4260.21,9503.7,-5243.490000000001,5243.490000000001,-0.5517314309163799,74.0,7.0,0.0010010550773126,Trend|Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0,Trend: GMV环比-55.2%；Relative Position: 排名变化7，同月分位15.1%
2026-05,ID:24474,成都三合力医疗用品,,LONG_TAIL,WATCHLIST,692.0,496.56,195.44,0.0,0.3935878846463669,83.0,1.0,5.230425089074199e-05,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0,Relative Position: 排名变化1，同月分位4.7%
2026-05,ID:24489,成都喜之安健康咨询,,MID,NO_PRIORITY,99733.68,50152.55,49581.12999999999,0.0,0.9886063619895696,22.0,-27.0,0.005282728286633,,NO_ALERT,VALID,NAME_MATCHED,0.0069686411149825,
2026-05,ID:24491,四川蓝漂日用品,,LONG_TAIL,WATCHLIST,3891.79,760.46,3131.33,0.0,4.11767877337401,76.0,-4.0,8.010168082884981e-05,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0,Relative Position: 排名变化-4，同月分位12.8%
2026-05,ID:24513,成都瑞舒达健康管理,,KEY,WATCHLIST,308755.45,376293.43,-67537.97999999998,67537.97999999998,-0.1794822195008825,4.0,-1.0,0.0396361889223011,Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0294241277847835,Scale / Impact: GMV损失67537.98，上月区域占比4.0%
2026-05,ID:24713,四川蜀妈妈生物科技,,LONG_TAIL,WATCHLIST,855.68,102.76,752.92,0.0,7.326975476839236,82.0,-1.0,1.082403903160272e-05,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0,Relative Position: 排名变化-1，同月分位5.8%
2026-05,ID:24732,四川康福达医疗科技,,LONG_TAIL,NO_PRIORITY,20520.83,780.68,19740.15,0.0,25.285840549264748,60.0,-19.0,8.223151801471013e-05,,NO_ALERT,VALID,NAME_MATCHED,0.0265486725663716,
2026-05,ID:24857,四川汇天美优贸易,,UNAVAILABLE,WATCHLIST,5126.32,,,,,72.0,,,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.054054054054054,Relative Position: 排名变化NA，同月分位17.4%
2026-05,ID:24874,陕西商玺伟康医药用品,,UNAVAILABLE,WATCHLIST,272.0,,,,,86.0,,,Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0,Relative Position: 排名变化NA，同月分位1.2%
2026-05,ID:24989,盛弘康品,,UNAVAILABLE,NO_PRIORITY,9997.76,,,,,69.0,,,,NO_ALERT,VALID,NAME_MATCHED,0.0,
2026-05,ID:25025,成都御养集商贸,,UNAVAILABLE,NO_PRIORITY,28811.3,,,,,55.0,,,,NO_ALERT,VALID,NAME_MATCHED,0.0330188679245283,
2026-05,ID:2563,成都天然堂,负责人 C,MID,ATTENTION,65981.37,126605.32,-60623.95000000001,60623.95000000001,-0.4788420423407169,30.0,7.0,0.0133357427529053,Scale / Impact|Service,NO_ALERT,VALID,NAME_MATCHED,0.0610169491525423,Scale / Impact: GMV损失60623.95，上月区域占比1.3%；Service: 售后率6.1%，环比变化116.6%
2026-05,ID:2837,四川多乐士,负责人 C,KEY,WATCHLIST,117078.62,187646.03,-70567.41,70567.41,-0.3760666292806728,16.0,1.0,0.0197653557108339,Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0052576235541535,Scale / Impact: GMV损失70567.41，上月区域占比2.0%
2026-05,ID:3001,华药天康,负责人 C,MID,NO_PRIORITY,38268.9,66126.14,-27857.24,27857.24,-0.421274249487419,43.0,5.0,0.0069652775434918,,NO_ALERT,VALID,NAME_MATCHED,0.0124333925399644,
2026-05,ID:3279,四川朝利,负责人 C,MID,WATCHLIST,11312.79,22666.61,-11353.82,11353.82,-0.5009050757921012,66.0,5.0,0.0023875464320174,Service,NO_ALERT,VALID,NAME_MATCHED,0.0161290322580645,Service: 售后率1.6%，环比变化237.1%
2026-05,ID:3314,上品康健,负责人 C,MID,NO_PRIORITY,85661.29,95825.29,-10164.0,10164.0,-0.1060680327708896,28.0,-2.0,0.0100935838767482,,NO_ALERT,VALID,NAME_MATCHED,0.01,
2026-05,ID:3787,蓉易购,负责人 C,LONG_TAIL,ATTENTION,2302.28,2501.02,-198.73999999999975,198.73999999999975,-0.0794635788598251,78.0,3.0,0.0002634404252512,Relative Position|Service,NO_ALERT,VALID,NAME_MATCHED,0.0869565217391304,Relative Position: 排名变化3，同月分位10.5%；Service: 售后率8.7%，环比变化108.7%
2026-05,ID:4216,壹药师,负责人 B,KEY,WATCHLIST,281899.83,360492.01,-78592.18,78592.18,-0.2180136530626573,5.0,-1.0,0.0379717748814803,Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0148367952522255,Scale / Impact: GMV损失78592.18，上月区域占比3.8%
2026-05,ID:4930,大圣旗舰店,负责人 B,MID,NO_PRIORITY,105023.26,105780.88,-757.6200000000099,757.6200000000099,-0.007162163899563,19.0,-7.0,0.0111422379711685,,NO_ALERT,VALID,NAME_MATCHED,0.00390625,
2026-05,ID:5293,成都利民康,负责人 C,LONG_TAIL,NO_PRIORITY,13313.9,13213.67,100.22999999999956,0.0,0.0075853264081817,64.0,0.0,0.0013918380676403,,NO_ALERT,VALID,NAME_MATCHED,0.0359712230215827,
2026-05,ID:5379,四川长生康,负责人 C,MID,NO_PRIORITY,58342.13,57720.09,622.0400000000009,0.0,0.0107768369730538,34.0,-11.0,0.006079841446746,,NO_ALERT,VALID,NAME_MATCHED,0.0044247787610619,
2026-05,ID:5504,亿辰科技,负责人 C,MID,NO_PRIORITY,31657.21,50568.29,-18911.08,18911.08,-0.3739711190550442,53.0,6.0,0.0053265195087719,,NO_ALERT,VALID,NAME_MATCHED,0.0262237762237762,
2026-05,ID:6256,四川锐源通,负责人 C,MID,PRIORITY,24716.71,104299.0,-79582.29000000001,79582.29000000001,-0.7630206425756718,57.0,30.0,0.0109861468174107,Trend|Scale / Impact|Relative Position,NO_ALERT,VALID,NAME_MATCHED,0.0118577075098814,Trend: GMV环比-76.3%；Scale / Impact: GMV损失79582.29，上月区域占比1.1%；Relative Position: 排名变化30，同月分位34.9%
2026-05,ID:6326,成都福美康,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:7119,鑫强劲,负责人 C,MID,WATCHLIST,17128.61,38368.19,-21239.58,21239.58,-0.553572633997069,61.0,6.0,0.0040414440067336,Trend,NO_ALERT,VALID,NAME_MATCHED,0.0087719298245614,Trend: GMV环比-55.4%
2026-05,ID:720,丽康琴保健品,负责人 C,MID,PRIORITY,45940.83,58840.04,-12899.21,12899.21,-0.2192250379163576,40.0,-4.0,0.0061978093575424,Trend,NO_ALERT,VALID,NAME_MATCHED,0.0149253731343283,Trend: GMV环比-21.9%，连续下降4个月
2026-05,ID:7201,恒生医疗,负责人 B,LONG_TAIL,NO_PRIORITY,16907.85,11670.3,5237.549999999999,0.0,0.4487930901519241,62.0,-3.0,0.0012292699757737,,NO_ALERT,VALID,NAME_MATCHED,0.0285714285714285,
2026-05,ID:7370,乐宜堂,负责人 C,KEY,WATCHLIST,119710.08,181545.07,-61834.990000000005,61834.990000000005,-0.3406040714848385,14.0,-3.0,0.0191227221066081,Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0090991810737033,Scale / Impact: GMV损失61834.99，上月区域占比1.9%
2026-05,ID:8187,四川吉瑞兴,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:8188,康晟旗舰店,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:8235,福信美商贸,负责人 C,KEY,WATCHLIST,264821.81,259821.2,5000.609999999986,0.0,0.0192463509521163,6.0,-3.0,0.027367796905779,Scale / Impact,NO_ALERT,VALID,NAME_MATCHED,0.0033396946564885,Scale / Impact: GMV损失0.00，上月区域占比2.7%
2026-05,ID:8521,聚美健,负责人 C,MID,NO_PRIORITY,93907.24,125402.87,-31495.62999999999,31495.62999999999,-0.2511555756259804,23.0,-1.0,0.0132090848535909,,NO_ALERT,VALID,NAME_MATCHED,0.0186567164179104,
2026-05,ID:8913,【2024/10/31关店】活玉旗舰店,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:8930,惠仁棠,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,ID_MATCHED,,
2026-05,ID:9348,平康购,负责人 B,LONG_TAIL,PRIORITY,643.65,2877.9,-2234.25,2234.25,-0.7763473365996039,84.0,10.0,0.0003031383994652,Trend|Relative Position|Service,NO_ALERT,MISSING,ID_MATCHED,0.0625,Trend: GMV环比-77.6%；Relative Position: 排名变化10，同月分位3.5%；Service: 售后率6.2%，环比变化243.8%
